Report Number,Supplemental Number,Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Operator Employee Injuries,Operator Contractor Injuries,Emergency Responder Injuries,Other Injuries,Public Injuries,All Injuries,Operator Employee Fatalities,Operator Contractor Fatalities,Emergency Responder Fatalities,Other Fatalities,Public Fatalities,All Fatalities,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs
20160376,21849,2016,10/17/2016 9:50 PM,32683,INLAND CORPORATION,SL-10: LIMA - COLUMBUS NORTH,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,LIMA,ALLEN,OH,40.69436,-84.10883,ALL OTHER CAUSES,UNKNOWN,40,,40,0,NO,NO,YES,10/17/2016 17:55,10/22/2016 2:21,0,,,,,,,,,,,,,2978,2608,10000,526154,122648,0,664388
20160380,21860,2016,10/18/2016 7:05 AM,31454,"NUSTAR LOGISTICS, L.P.",48P CORPUS CHRISTI CHEMICAL PIPELINE,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,,NUECES,TX,27.815402,-97.403012,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,3.48,,1,2.48,NO,NO,YES,10/18/2016 7:10,10/21/2016 17:39,0,,,,,,,,,,,,,150,156,0,486940,0,0,487246
20160372,21835,2016,10/20/2016 6:06 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,WHITNEY STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,WHITNEY,HILL COUNTY,TX,31.9810444,-97.2807222,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,649,0,0,649,NO,NO,NO,,,0,,,,,,,,,,,,,100,17049,0,0,0,0,17149
20160385,21870,2016,10/20/2016 9:48 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",DEER RIVER STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,DEER RIVER,ITASCA,MN,47.324386,-93.762975,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.15,,0.15,0,NO,NO,NO,,,0,,,,,,,,,,,,,16404,6,0,162,0,0,16572
20160382,21896,2016,10/21/2016 3:02 AM,18718,SUNOCO PIPELINE L.P.,"8"" BALD EAGLE TO BUFFALO",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,GAMBLE TOWNSHIP,LYCOMING,PA,41.35429,-76.912268,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,1238,,0,1238,NO,NO,YES,10/21/2016 3:02,11/12/2016 20:17,7,,,,,,,,,,,,,1600000,85722,0,856704,20000,0,2562426
20160378,21857,2016,10/23/2016 9:51 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,CUSHING EAST TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,,,CUSHING,PAYNE,OK,35.940287,-96.749203,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,7603,,7327,276,NO,NO,YES,10/23/2016 21:51,10/31/2016 14:27,0,,,,,,,,,,,,,0,22500,0,0,0,0,22500
20160403,21913,2016,10/26/2016 10:01 AM,9175,JAYHAWK PIPELINE LLC,FREES STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CLAFIN,BARTON,KS,38.62313,-98.533921,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.2,,1.2,0,NO,NO,YES,10/26/2016 10:01,10/27/2016 9:11,0,,,,,,,,,,,,,300,50,0,2000,1200,500,4050
20160375,21846,2016,10/27/2016 2:10 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",GREAT BEND TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,GREAT BEND,BARTON,KS,38.36818,-98.69124,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.71,,0.71,0,NO,NO,YES,10/27/2016 14:10,10/27/2016 15:10,0,,,,,,,,,,,,,0,100,0,10000,0,0,10100
20160388,21976,2016,10/28/2016 5:50 PM,32147,MARATHON PIPE LINE LLC,MIDLAND STATION ,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,INDUSTRY,BEAVER COUNTY,PA,40.630937,-80.440553,INCORRECT OPERATION,INCORRECT VALVE POSITION,0.2,,0.2,0,NO,NO,NO,,,0,,,,,,,,,,,,,0,13,0,3120,0,0,3133
20160379,21859,2016,10/29/2016 5:30 AM,18718,SUNOCO PIPELINE L.P.,CORSICANA TANK FARM,ONSHORE,UNDERGROUND,CRUDE OIL,,,CORSICANA,NAVARRO,TX,32.06784,-96.47049,CORROSION,INTERNAL,0.37,,0.28,0.09,NO,NO,NO,,,0,,,,,,,,,,,,,500,17,0,1000,500,0,2017
20160393,21892,2016,10/29/2016 9:21 PM,32288,"WHITE CLIFFS PIPELINE, LLC",WHITE CLIFFS II,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,WALLACE,KS,39.04705,-101.73841,INCORRECT OPERATION,OTHER INCORRECT OPERATION,1722,,1687,35,NO,NO,YES,10/31/2016 7:00,11/2/2016 9:19,0,,,,,,,,,,,,,250000,77490,0,0,2500000,0,2827490
20160396,21900,2016,10/31/2016 11:30 AM,31684,PHILLIPS 66 PIPELINE LLC,BEAUMONT TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,NAPHTHA,NEDERLAND,JEFFERSON,TX,29.994064,-93.986846,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,2.82,,2.82,0,NO,NO,NO,,,0,,,,,,,,,,,,,0,50,0,3500,1500,0,5050
20160391,21890,2016,10/31/2016 2:51 PM,2552,COLONIAL PIPELINE CO,LINE 01,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,HELENA,SHELBY,AL,33.204379,-87.006137,ALL OTHER CAUSES,UNKNOWN,4444.5,,0,4444.5,YES,NO,YES,10/31/2016 15:00,11/6/2016 5:45,0,0,4,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0
20160374,21940,2016,11/1/2016 10:15 AM,30782,HARVEST PIPELINE COMPANY,BOA SYSTEM,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,Not Within a County or Parish,LA,29.286841,-89.929906,CORROSION,EXTERNAL,2,,2,0,NO,NO,YES,11/1/2016 10:15,11/1/2016 16:15,0,,,,,,,,,,,,,200,100,0,1000,0,0,1300
20160398,21969,2016,11/1/2016 1:35 PM,31957,KINDER MORGAN WINK PIPELINE LLC ,"20"" WINK PIPELINE",ONSHORE,UNDERGROUND,CRUDE OIL,,,CORNUDAS,HUDSPETH,TX,31.70798,-105.40839,CORROSION,EXTERNAL,1.5,,1.5,0,NO,NO,YES,11/1/2016 12:01,11/2/2016 11:07,0,,,,,,,,,,,,,35723,65,350,5636,100,0,41874
20160397,22038,2016,11/2/2016 5:00 AM,4906,EXXONMOBIL PIPELINE CO,BLUE WATER ETHANE - BATON ROUGE CHEMICAL PLANT,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHANE,PORT ALLEN,WEST BATON ROUGE,LA,30.484345,-91.203808,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.14,0,0,0.14,NO,NO,YES,11/2/2016 5:05,11/2/2016 8:00,0,,,,,,,,,,,,,100,0,0,0,0,0,100
20160392,21891,2016,11/2/2016 3:50 PM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",GALENA PARK TERMINAL,ONSHORE,TANK,BIOFUEL / ALTERNATIVE FUEL(INCLUDING ETHANOL BLENDS),BIODIESEL,,GALENA PARK,HARRIS,TX,29.74462,-95.20147,ALL OTHER CAUSES,UNKNOWN,0.02,,0.02,0,NO,NO,NO,,,0,,,,,,,,,,,,,60000,0,0,0,0,0,60000
20160394,21897,2016,11/2/2016 4:50 PM,30781,OLYMPIC PIPE LINE COMPANY,OLYMPIC PIPELINE,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,SPANAWAY,PIERCE,WA,47.089551,-122.370318,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.27,,0.27,0,NO,NO,YES,11/2/2016 16:51,11/2/2016 22:16,0,,,,,,,,,,,,,4200,25,0,0,0,0,4225
20160399,21906,2016,11/3/2016 7:21 PM,39029,TESORO LOGISTICS NORTHWEST PIPELINE LLC,NORTHWEST PRODUCT SYSTEM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,POCATELLO,BANNOCK,ID,42.887382,-112.476571,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,0.71,,0,0.71,NO,NO,NO,,,0,,,,,,,,,,,,,50000,80,0,23000,0,0,73080
20160401,21909,2016,11/4/2016 6:00 AM,1845,"BUCKEYE PARTNERS, LP",SA,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,SEWAREN,MIDDLESEX,NJ,40.547339,-74.260283,ALL OTHER CAUSES,UNKNOWN,0.05,,0.05,0,NO,NO,NO,,,0,,,,,,,,,,,,,45000,0,0,5000,10000,0,60000
20160405,21930,2016,11/6/2016 5:00 PM,300,"PLAINS PIPELINE, L.P.",MCCAMEY TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,,,MCCAMEY,UPTON,TX,31.137224,-102.19236,CORROSION,INTERNAL,2,,2,0,NO,NO,YES,11/6/2016 17:10,11/8/2016 16:00,0,,,,,,,,,,,,,11174,0,0,1970,0,0,13144
20160400,21907,2016,11/6/2016 6:45 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,HSC,ONSHORE,ABOVEGROUND,CRUDE OIL,,,HOUSTON,HARRIS,TX,29.745503,-95.128159,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.5,,0.5,0,NO,NO,NO,,,0,,,,,,,,,,,,,2500,25,0,0,0,0,2525
20160395,21898,2016,11/7/2016 6:55 AM,39504,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",EAST HOUSTON TERMINAL,ONSHORE,TANK,CRUDE OIL,,,HOUSTON,HARRIS,TX,29.79545,-95.28304,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,4,,4,0,NO,NO,NO,,,0,,,,,,,,,,,,,4000,170,0,19000,0,0,23170
20160410,21944,2016,11/8/2016 9:55 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,C19,ONSHORE,UNDERGROUND,CRUDE OIL,,,,WICHITA,TX,34.091,-98.858,ALL OTHER CAUSES,UNKNOWN,0.2,,0.2,0,NO,NO,YES,11/8/2016 9:59,11/8/2016 14:17,0,,,,,,,,,,,,,0,20,0,2000,3200,0,5220
20160406,21935,2016,11/8/2016 3:36 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,GREENSBURG TO CHELSEA,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPANE,VINTONDALE,CAMBRIA,PA,40.4329,-78.9279,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,1820,0,0,1820,NO,NO,YES,11/8/2016 15:48,11/13/2016 8:40,15,,,,,,,,,,,,,196988,43000,0,15302,0,0,255290
20160404,21918,2016,11/11/2016 7:00 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",PASADENA TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,PASADENA,HARRIS,TX,29.72536,-95.20334,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,7,,7,0,NO,NO,NO,,,0,,,,,,,,,,,,,40000,500,0,2000,0,0,42500
20160411,21945,2016,11/12/2016 10:31 AM,4805,EXPLORER PIPELINE CO,"GERALD, MO PUMP STATION",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,GERALD,FRANKLIN,MO,38.352573,-91.323912,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,656.77,,569.81,86.96,NO,NO,YES,11/12/2016 10:35,11/15/2016 11:30,0,,,,,,,,,,,,,50000,10000,0,1250000,700000,0,2010000
20160408,22034,2016,11/15/2016 1:45 PM,32147,MARATHON PIPE LINE LLC,BLOOMING GROVE STATION ,ONSHORE,ABOVEGROUND,CRUDE OIL,,,BLOOMING GROVE ,MORROW ,OH,40.689287,-82.717585,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,3,,3,0,NO,NO,YES,11/15/2016 13:52,11/15/2016 22:19,0,,,,,,,,,,,,,25284,150,0,53889,0,0,79323
20160415,21958,2016,11/15/2016 4:46 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,SEYMOUR TO BEAUMONT (ATEX),ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHANE,BRUSHY TOWNSHIP,SALINE,IL,37.745816,-88.689864,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,0.1,0,0,0.1,NO,NO,NO,,,0,,,,,,,,,,,,,127747,1,0,0,0,0,127748
20160407,21937,2016,11/16/2016 11:10 AM,18092,"SFPP, LP",COLTON SOUTH PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,BLOOMINGTON,SAN BERNARDINO,CA,34.059928,-117.366844,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1.4,,1.4,0,NO,NO,YES,11/16/2016 11:15,11/16/2016 14:30,0,,,,,,,,,,,,,50,86,0,2000,0,0,2136
20160417,21963,2016,11/16/2016 11:38 AM,9175,JAYHAWK PIPELINE LLC,CHASE STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,RICE,KS,38.340005,-98.311832,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,72,,41,31,NO,NO,YES,11/16/2016 11:38,11/16/2016 16:20,0,,,,,,,,,,,,,1000,1178,0,1500,2500,5000,11178
20160413,21953,2016,11/16/2016 1:41 PM,32109,"ONEOK NGL PIPELINE, LLC",ONEOK SCURRY LATERAL ,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,,SCURRY,TX,32.665279,-101.057856,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,4.2,0,0,4.2,NO,NO,NO,,,0,,,,,,,,,,,,,6700,200,0,150,0,4029,11079
20160409,21942,2016,11/19/2016 8:20 AM,39149,IMTT-BAYONNE,5TH STREET,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,BAYONNE,HUDSON,NJ,40.64995921,-74.11977753,ALL OTHER CAUSES,MISCELLANEOUS,5,,0,5,NO,NO,NO,,,0,,,,,,,,,,,,,1000,0,0,1971,0,0,2971
20160414,21955,2016,11/20/2016 4:01 PM,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,WOLSEY TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,WOLSEY,BEADLE,SD,44.378889,-98.462778,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.4,,0.3,0.1,NO,NO,NO,,,0,,,,,,,,,,,,,250,30,0,0,0,0,280
20160420,21974,2016,11/21/2016 3:20 AM,1845,"BUCKEYE PARTNERS, LP",BTH,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CORPUS CHRISTI,NUECES,TX,27.829994,-97.50026,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,5,,5,0,NO,NO,YES,11/21/2016 3:20,11/22/2016 13:30,0,,,,,,,,,,,,,3000,25,0,20000,1500,0,24525
20160419,21973,2016,11/21/2016 7:30 PM,31555,KINDER MORGAN CO2 CO. LP,WEST SEMINOLE STATION,ONSHORE,ABOVEGROUND,CO2 (CARBON DIOXIDE),,,SEMINOLE,GAINES,TX,32.78448,-102.77773,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.38,0,0,0.38,NO,NO,NO,,,0,,,,,,,,,,,,,5000,1,0,0,0,0,5001
20160424,21980,2016,11/24/2016 5:15 AM,300,"PLAINS PIPELINE, L.P.",SUNDOWN MIDLAND JUNCTION,ONSHORE,UNDERGROUND,CRUDE OIL,,,MIDLAND,MIDLAND,TX,32.02031,-102.01803,CORROSION,INTERNAL,25,,25,0,NO,NO,YES,11/24/2016 4:00,11/24/2016 8:45,0,,,,,,,,,,,,,21000,250,0,5000,0,0,26250
20160429,21989,2016,11/28/2016 10:27 AM,31684,PHILLIPS 66 PIPELINE LLC,WT-50 / WEEMS STATION ,ONSHORE,ABOVEGROUND,CRUDE OIL,,,,YOAKUM,TX,33.007445,-102.975571,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.13,,0.13,0,NO,NO,NO,,,0,,,,,,,,,,,,,2000,5,0,0,1000,0,3005
20170001,21999,2016,11/29/2016 7:30 AM,31130,DCP MIDSTREAM,THREE RIVERS PUMP STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,THREE RIVERS,LIVE OAK,TX,28.558649,-98.163536,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,1.98,0,0,1.98,NO,NO,YES,11/29/2016 7:30,11/29/2016 21:30,0,,,,,,,,,,,,,2000,100,0,0,0,0,2100
20160425,21981,2016,11/29/2016 10:05 AM,300,"PLAINS PIPELINE, L.P.",LINE 2000,ONSHORE,UNDERGROUND,CRUDE OIL,,,GORMAN,LOS ANGELES,CA,34.6428,-118.7169,CORROSION,EXTERNAL,20,,20,0,NO,NO,YES,11/29/2016 10:10,12/1/2016 23:50,0,,,,,,,,,,,,,75000,1000,0,250000,469000,0,795000
20160418,22039,2016,11/29/2016 6:27 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,EAST RED ,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHANE/PROPANE,PLATTE CITY,PLATTE,MO,39.40797563,-94.69171307,ALL OTHER CAUSES,UNKNOWN,5000,0,0,5000,YES,YES,YES,11/29/2016 18:30,12/7/2016 12:58,0,,,,,,,,,,,,,0,0,0,0,0,0,0
20160428,21988,2016,11/30/2016 5:30 AM,2552,COLONIAL PIPELINE CO,BATON ROUGE JUNCTION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,JACKSON,EAST FELICIANA,LA,30.713929,-91.275048,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,5.1,,5,0.1,NO,NO,YES,11/30/2016 8:57,11/30/2016 13:18,0,,,,,,,,,,,,,5000,300,0,25000,20000,0,50300
20160426,21982,2016,12/1/2016 3:23 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,NORTH PORT ARTHUR FACILITY,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PORT ARTHUR,JEFFERSON,TX,29.91122222,-94.00944444,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.2,,0.1,0.1,NO,NO,YES,12/1/2016 3:23,12/1/2016 9:30,0,,,,,,,,,,,,,5000,13,0,0,0,0,5013
20160432,21998,2016,12/1/2016 3:57 AM,30782,HARVEST PIPELINE COMPANY,TCV CO2 PIPELINE,ONSHORE,ABOVEGROUND,CO2 (CARBON DIOXIDE),,,THOMPSON,FORTBEND,UT,29.47097,-95.632929,ALL OTHER CAUSES,MISCELLANEOUS,0.24,0,0,0.24,NO,NO,YES,12/1/2016 4:57,12/1/2016 7:10,0,,,,,,,,,,,,,50,1,0,0,0,0,51
20160421,21977,2016,12/1/2016 10:50 AM,4906,EXXONMOBIL PIPELINE CO,LONGVIEW STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,LONGVIEW,GREGG,TX,32.473589,-94.718594,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",500,,500,0,NO,NO,YES,12/1/2016 1:26,,0,,,,,,,,,,,,,72000,20000,0,900000,140000,0,1132000
20160423,21979,2016,12/2/2016 5:48 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,FORDYCE STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,KINGSLAND,CLEVELAND,AR,33.885958,-92.352025,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.4,,0,0.4,NO,NO,YES,12/2/2016 5:48,12/2/2016 14:11,0,,,,,,,,,,,,,500,26,0,2500,0,0,3026
20160431,22024,2016,12/2/2016 6:30 AM,32537,WYOMING PIPELINE COMPANY,WYOMING PIPELINE COMPANY,ONSHORE,TRANSITION AREA,CRUDE OIL,,,,"WESTON COUNTY, WYOMING",WY,43.78846666,-104.41595,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,191,,190,1,NO,NO,YES,12/2/2016 6:37,12/2/2016 14:00,0,,,,,,,,,,,,,7500,130,0,0,0,0,7630
20160430,21990,2016,12/2/2016 3:18 PM,32147,MARATHON PIPE LINE LLC,ROXANA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,HARTFORD,MADISON,IL,38.827249,-90.086211,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.1,,0.1,0,NO,NO,NO,,,0,,,,,,,,,,,,,142435,0,0,12811,0,0,155246
20170002,22002,2016,12/5/2016 10:30 AM,1248,BELLE FOURCHE PIPELINE CO,BICENTENNIAL,ONSHORE,UNDERGROUND,CRUDE OIL,,,,BILLINGS,ND,47.104525,-103.368344,ALL OTHER CAUSES,UNKNOWN,4200,,2798,1402,NO,NO,YES,12/5/2016 10:30,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
20170004,22007,2016,12/6/2016 5:35 PM,18718,SUNOCO PIPELINE L.P.,SEABREEZE STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,STOWELL,CHAMBERS,TX,29.78732,-94.40156,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0.22,,0.22,0,NO,NO,NO,,,0,,,,,,,,,,,,,200,12,0,0,0,0,212
20160427,21986,2016,12/7/2016 5:07 AM,3445,DIXIE PIPELINE COMPANY LLC,MONT BELVIEU TO APEX MAINLINE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPANE,AUGUSTA,MCCORMICK,SC,33.619833,-82.127,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,33,0,0,33,NO,NO,YES,12/7/2016 6:23,12/7/2016 11:30,0,,,,,,,,,,,,,80,847,0,0,0,0,927
20170005,22008,2016,12/9/2016 7:15 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,BAYTOWN TO BEAUMONT #1,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,NATURAL GASOLINE,COVE,CHAMBERS,TX,29.821878,-94.811713,ALL OTHER CAUSES,UNKNOWN,34.1,,25,9.1,NO,NO,YES,12/9/2016 19:33,12/15/2016 3:00,0,,,,,,,,,,,,,415000,1600,0,45000,40000,0,501600
20170009,22013,2016,12/10/2016 7:30 PM,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,SR-13,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,OLD OCEAN,BRAZORIA,TX,29.074975,-95.732612,INCORRECT OPERATION,INCORRECT VALVE POSITION,11.4,,11.4,0,NO,NO,YES,12/10/2016 19:45,12/11/2016 0:00,0,,,,,,,,,,,,,0,1000,0,10000,0,0,11000
20170007,22010,2016,12/10/2016 10:27 PM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",EP 6-GISSLER PUMP STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,,EDDY COUNTY,NM,32.8076,-104.4469,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,15,0,0,15,NO,NO,YES,12/10/2016 22:27,12/11/2016 0:20,0,,,,,,,,,,,,,1000,150,0,4000,5000,0,10150
20170006,22009,2016,12/11/2016 1:15 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",EAST HOUSTON TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,HOUSTON,HARRIS,TX,29.79489,-95.28466,INCORRECT OPERATION,INCORRECT VALVE POSITION,5,,5,0,NO,NO,NO,,,0,,,,,,,,,,,,,0,500,0,200,0,3000,3700
